crustacean	"<h3>音标</h3>
<ul>
<li>英音 /krʌˈsteɪ.ʃən/  </li>
<li>美音 /krʌˈsteɪ.ʃən/  </li>
</ul>
<hr />
<h3>一词多义</h3>
<ol>
<li><strong>名词</strong>：甲壳纲动物（如螃蟹、龙虾、虾、藤壶等）。  </li>
<li><strong>形容词</strong>：属于甲壳纲的；与甲壳动物相关的。  </li>
</ol>
<hr />
<h3>分析词义</h3>
<p>“Crustacean” 专指一大类水生节肢动物，身体通常被坚硬的几丁质外壳（crust）包裹，因此得名。它们用鳃呼吸，多数生活在海洋或淡水中，是海鲜餐桌上的常客。  </p>
<hr />
<h3>列举例句</h3>
<ol>
<li>
<p><strong>生物课堂</strong><br />
   The hermit crab is a crustacean that carries its borrowed shell wherever it goes.<br />
   寄居蟹是一种甲壳动物，无论走到哪里都带着它借来的壳。  </p>
</li>
<li>
<p><strong>餐厅点餐</strong><br />
   Tonight’s special is a creamy bisque made from fresh crustaceans caught this morning.<br />
   今晚的特色菜是用今晨捕捞的新鲜甲壳类做的奶油浓汤。  </p>
</li>
<li>
<p><strong>环保新闻</strong><br />
   Scientists warn that warming oceans may shrink the size of future crustacean populations.<br />
   科学家警告，海洋变暖可能导致未来甲壳类动物体型缩小。  </p>
</li>
</ol>
<hr />
<h3>词根分析</h3>
<ul>
<li>词根 <strong>crust-</strong>（拉丁语 <em>crusta</em>）：硬壳、外壳<br />
  衍生词：  </li>
<li>crust（面包皮；地壳）  </li>
<li>encrust（包壳；结壳）  </li>
<li>crusty（有硬皮的；脾气坏的）  </li>
</ul>
<hr />
<h3>词缀分析</h3>
<ul>
<li><strong>-acean</strong>（名词后缀，表示“与…相关的生物”）<br />
  同类后缀词：  </li>
<li>cetacean（鲸类动物）  </li>
<li>crustacean（甲壳类动物）  </li>
</ul>
<hr />
<h3>发展历史与文化背景</h3>
<p>“Crustacean” 来自拉丁语 <em>crusta</em>（壳）+ 后缀 <em>-aceus</em>（似…的）。17 世纪欧洲博物学家用该词统称所有“带硬壳的水生节肢动物”。在欧美饮食文化中，龙虾、螃蟹常被视为高档海鲜；而在文学与影视里，它们也常被拟人化，如《小美人鱼》中的塞巴斯蒂安就是一只会唱歌的螃蟹。  </p>
<hr />
<h3>单词变形</h3>
<ul>
<li>名词复数：crustaceans  </li>
<li>形容词：crustacean（无变形）  </li>
<li>固定搭配：  </li>
<li>edible crustaceans 可食用甲壳类  </li>
<li>deep-sea crustaceans 深海甲壳动物  </li>
</ul>
<hr />
<h3>记忆辅助</h3>
<ol>
<li><strong>谐音+画面</strong>：把“crust”想成“壳死它”——壳硬到能“死磕”一切，再联想螃蟹的盔甲。  </li>
<li><strong>拆分联想</strong>：crust（面包硬皮）+ ace（王牌）→ 王牌海鲜都有“硬皮”保护，比如龙虾。  </li>
</ol>
<hr />
<h3>小故事（≤100词）</h3>
<p>英文：<br />
On the moonlit beach, a tiny crustacean left perfect dots in the sand. A child followed the trail, whispering, “Are you drawing stars?” The crab paused, waved one claw, and vanished into the foam.  </p>
<p>中文：<br />
月光下的沙滩上，一只小小的甲壳动物留下点点足迹。孩子跟着脚印轻声问：“你在画星星吗？”螃蟹顿了顿，挥挥钳子，消失在浪花里。</p>"
rodent	"<p>rodent<br />
/ˈrəʊ.dənt/（英） /ˈroʊ.dənt/（美）</p>
<p>一、一词多义<br />
1. 名词：啮齿类动物（老鼠、松鼠、海狸等）。<br />
2. 形容词：啮齿类的；咬的、啃的（较少用，如 rodent damage 啃咬造成的损坏）。</p>
<p>二、分析词义<br />
“rodent” 的核心概念是“啃咬”。这类动物的门齿终生生长，必须不断啃东西来磨短，因此得名。</p>
<p>三、例句<br />
1. Pet scene: My daughter keeps a little rodent called a hamster in her bedroom.<br />
   我女儿在卧室里养了一只叫仓鼠的小啮齿动物。<br />
2. City scene: The subway is full of rodents, especially after midnight.<br />
   地铁里到处都是啮齿动物，尤其是午夜之后。<br />
3. Farm scene: Farmers set traps to reduce rodent damage to stored grain.<br />
   农民设陷阱以减少啮齿动物对储粮的破坏。</p>
<p>四、词根分析<br />
拉丁词根 rod-/ros- = to gnaw（啃）<br />
衍生词：<br />
• erode 侵蚀（e- 向外 + rod 啃 → 啃掉）<br />
• corrode 腐蚀（cor- 加强 + rod 啃）<br />
• rodenticide 灭鼠药（rodent + -cide 杀）</p>
<p>五、词缀分析<br />
-ent 形容词/名词后缀，表示“具有…性质的物或人”。<br />
同类词：<br />
• student（学习的人）<br />
• resident（居住者）<br />
• detergent（清洁剂）</p>
<p>六、发展历史与文化背景<br />
拉丁语 rodere（啃）→ 中世纪拉丁语 rodentem → 1835 年进入英语，专指“啮齿目动物”。在欧美文化中，rodent 常与“疾病”“肮脏”联想，但也因卡通形象（如米老鼠）而带有可爱色彩。</p>
<p>七、单词变形<br />
名词复数：rodents 啮齿动物们<br />
形容词：rodent 啮齿类的<br />
固定搭配：<br />
• rodent control 灭鼠防治<br />
• rodent-proof 防鼠的<br />
• rodent infestation 鼠患</p>
<p>八、记忆辅助<br />
把 rodent 拆成 rod（杆）+ ent（enter）：想象一只老鼠“啃杆进入”房间，画面感强，易记。</p>
<p>九、小故事（≤100词）<br />
英文：<br />
At dusk, a tiny rodent peeked out of a hole. It sniffed the air, dashed across the kitchen floor, and stole a crumb of cheese. The cat woke up, but the rodent was already gone, leaving only tiny teeth marks on the table leg.<br />
中文：<br />
黄昏时分，一只小啮齿动物从洞里探出头来。它嗅了嗅空气，冲过厨房地板，偷走了一粒奶酪屑。猫醒了，但老鼠已不见踪影，只留下桌腿上一排细小的齿痕。</p>"
carnivore	"<p>carnivore<br />
音标<br />
英 /ˈkɑːnɪvɔː(r)/<br />
美 /ˈkɑːrnɪvɔːr/  </p>
<p>一词多义<br />
1. 食肉动物（生物学意义）<br />
2. 爱吃肉的人（口语/幽默）<br />
3. （大写 Carnivore）美国 FBI 曾用的电子邮件监控系统（技术/历史）  </p>
<p>分析词义<br />
carnivore 的核心是“以肉为食者”。在科学语境里，它指狮子、老虎这类必须靠肉维生的动物；在日常聊天里，也可自嘲“我超爱吃牛排，是个真正的 carnivore”。第三个含义来自 1990 年代美国政府项目代号，现已停用，但偶尔在科技史文章中出现。  </p>
<p>列举例句<br />
1. 生物课堂：The tiger is a strict carnivore; it cannot digest grass.<br />
   老虎是严格的食肉动物，它无法消化草。<br />
2. 餐厅对话：At the barbecue, my brother acted like a true carnivore, stacking his plate with ribs.<br />
   在烧烤聚会上，我哥哥像个真正的“肉食动物”，盘子里堆满了排骨。<br />
3. 科技史：Carnivore was an FBI system designed to scan e-mails for criminal keywords.<br />
   Carnivore 是 FBI 曾用来扫描邮件中犯罪关键词的系统。  </p>
<p>词根分析<br />
carn- = flesh 肉（拉丁语 caro, carnis）<br />
-vor/-vore = devour 吞食（拉丁语 vorare）<br />
衍生词：carnage（大屠杀，遍地血肉）、carnal（肉体的）、carnation（康乃馨，原义“肉色花”）、carnival（狂欢节，原义“告别肉食”）、herbivore（食草动物）、omnivore（杂食动物）。  </p>
<p>词缀分析<br />
前缀：无<br />
后缀：-vore 表示“以…为食者”<br />
同类词缀词：herbivore（herb- 草 + -vore）、omnivore（omni- 全部 + -vore）、insectivore（insect- 昆虫 + -vore）。  </p>
<p>发展历史与文化背景<br />
carnivore 最早见于 19 世纪早期法语 carnivore，再往前可追溯至拉丁语 carnivorus（caro “肉”+ vorare “吞吃”）。在欧美文化中，“食肉”常与力量、野性挂钩，如体育队伍名“Chicago Carnivores”。20 世纪末，FBI 将一套邮件嗅探软件命名为 Carnivore，隐喻其“吞噬”数据的能力，引发隐私争议，2005 年停用。  </p>
<p>单词变形<br />
名词：carnivore（单数）/ carnivores（复数）<br />
形容词：carnivorous 食肉的<br />
副词：carnivorously 食肉地<br />
固定搭配：strict carnivore 严格食肉动物、obligate carnivore 专性食肉动物、facultative carnivore 兼性食肉动物。  </p>
<p>记忆辅助<br />
谐音+画面：把 carnivore 想成“啃肉佛”——一只“佛”抱着大骨头“啃肉”，立刻记住它“吃肉”的含义。  </p>
<p>小故事（≤100 词）<br />
英文：In the moonlit zoo, a tiny boy pressed his face to the glass. Inside, the lioness yawned, showing sharp teeth. “Mom, is she a carnivore?” he whispered. “Yes, sweetie. And tonight, she dreams of running free on the savanna, chasing the wind.” The boy nodded, eyes wide, imagining the taste of adventure.  </p>
<p>中文：月光下的动物园里，小男孩把脸贴在玻璃上。里面的母狮打着哈欠，露出尖牙。“妈妈，她是食肉动物吗？”他小声问。“是的，宝贝。今晚，她梦见自己在草原上自由奔跑，追逐风的味道。”男孩睁大眼睛，想象着冒险的滋味。</p>"
omnivorous	"<p>omnivorous<br />
音标<br />
- 英 /ɒmˈnɪvərəs/<br />
- 美 /ɑːmˈnɪvərəs/  </p>
<p>一词多义<br />
1. （动物）杂食的，既吃植物也吃肉的<br />
2. （人）什么食物都吃的，不挑食的<br />
3. （比喻）对任何事物都有兴趣的，博览群书的，胃口广泛的  </p>
<p>分析词义<br />
“omnivorous” 的核心含义是“什么都吃/什么都吸收”。第一层指生物学上的“杂食性”；第二层延伸到人，表示不忌口；第三层再抽象化，形容人在阅读、爱好等方面“胃口极大”。  </p>
<p>列举例句<br />
1. 生物场景：Bears are omnivorous; they enjoy berries as much as salmon.<br />
   熊是杂食动物，它们既喜欢浆果也喜欢鲑鱼。  </p>
<ol>
<li>
<p>饮食场景：My omnivorous friend will try sushi, curry, or tacos with equal enthusiasm.<br />
   我那不挑食的朋友对寿司、咖喱或墨西哥卷饼都同样热衷。  </p>
</li>
<li>
<p>阅读场景：She has an omnivorous appetite for novels, blogs, and ancient poetry.<br />
   她对小说、博客和古诗都有如饥似渴的阅读兴趣。  </p>
</li>
</ol>
<p>词根分析<br />
- 词根：vor- / vour-（拉丁 vorare = to devour 吞食）<br />
  衍生词：<br />
  – carnivorous 食肉的<br />
  – herbivorous 食草的<br />
  – voracious 贪婪的<br />
  – devour 吞吃  </p>
<p>词缀分析<br />
- 前缀 omni-（拉丁 omnis = all 全部）<br />
  同缀词：<br />
  – omnipotent 全能的<br />
  – omnipresent 无所不在的<br />
  – omnibus 综合的；选集  </p>
<p>发展历史与文化背景<br />
omnivorous 来自拉丁语 omnivorus（omnis “全部” + vorare “吞吃”）。17 世纪进入英语，最初只用于动物学；19 世纪后扩展到比喻用法，形容人“阅读量大”或“兴趣广”。在欧美文化中，自称 omnivorous reader 是一种自夸，暗示知识面广。  </p>
<p>单词变形<br />
- 形容词：omnivorous 杂食的<br />
- 副词：omnivorously 杂食地；广泛地<br />
- 名词：omnivore 杂食动物/杂食者  </p>
<p>固定搭配<br />
- an omnivorous reader 博览群书的人<br />
- omnivorous diet 杂食性饮食  </p>
<p>记忆辅助<br />
把 omni- 想成 “all 全”，vor 想成 “吃”，合起来就是 “什么都吃”。联想一只小熊左手拿苹果右手拿鸡腿，嘴里还叼着一本书——既杂食又博览。  </p>
<p>小故事（≤100词）<br />
Timmy the raccoon opened a tiny café. He served nuts, fish, and even pizza. “I’m omnivorous,” he smiled, “and so is my menu!” Animals lined up, curious and hungry.<br />
（小浣熊 Timmy 开了一家迷你餐厅，供应坚果、鱼，甚至还有披萨。他笑着说：“我是杂食的，我的菜单也是！”动物们排起长队，又好奇又饿。）</p>"
diurnal	"<p>【音标】<br />
英 /daɪˈɜːn(ə)l/<br />
美 /daɪˈɜːrn(ə)l/</p>
<p>【一词多义】<br />
1. 昼行的；白天活动的（动物、植物）<br />
2. 每日的；每日发生的<br />
3. 【天文】周日的；以一日为周期的  </p>
<p>【分析词义】<br />
diurnal 的核心概念是“与一天（day）有关”。<br />
- 生物学：描述动物或植物在白天活动、夜晚休息。<br />
- 日常用语：可指“每天都会出现”的事物，相当于 daily。<br />
- 天文学：指“以 24 小时为周期”的现象，如 diurnal motion（周日运动）。</p>
<p>【例句】<br />
1. Owls sleep in trees, but diurnal birds like sparrows search for food at sunrise.<br />
   猫头鹰在树上睡觉，而像麻雀这样的昼行性鸟类则在日出时觅食。  </p>
<ol>
<li>
<p>The diurnal temperature in the desert can swing from 5 °C at night to 40 °C at noon.<br />
   沙漠的昼夜温差极大，夜间 5 °C，正午可达 40 °C。  </p>
</li>
<li>
<p>Astronomers study the diurnal rotation of Earth to set precise telescope coordinates.<br />
   天文学家研究地球的周日自转，以便设定精确的望远镜坐标。</p>
</li>
</ol>
<p>【词根分析】<br />
拉丁词根 diurn(us) = of the day（属于白天的）<br />
衍生词：<br />
- journal（日记；日报）<br />
- journey（原义“一天的路程”）<br />
- sojourn（短暂停留，so- = sub- 下 + journ = 一天）</p>
<p>【词缀分析】<br />
前缀 di-（= day 的变体）+ 形容词后缀 ‑al（表示“与…有关的”）<br />
同类 ‑al 形容词：<br />
- nocturnal（夜行的）<br />
- annual（每年的）<br />
- perennial（四季不断的）</p>
<p>【发展历史与文化背景】<br />
diurnal 来自拉丁语 diurnālis，由 dies（day）派生。中世纪欧洲修士用 diurnale 指“每日祈祷书”；文艺复兴时期，科学家用 diurnal motion 描述天体每日东升西落的视运动。在现代英语中，它既保留“每日”之意，也专指“白天活动”的生物节律，与 nocturnal 形成鲜明对照。</p>
<p>【单词变形】<br />
形容词：diurnal（昼行的；每日的）<br />
副词：diurnally（每日地；白天活动地）<br />
固定搭配：<br />
- diurnal cycle 昼夜循环<br />
- diurnal animal 昼行性动物<br />
- diurnal variation 日变化</p>
<p>【记忆辅助】<br />
把 di- 想成“day”的谐音“待”，-urnal 像“urn 缸”：白天待在大缸外活动 → diurnal = 白天活动的。对比 nocturnal（night + urn）= 夜间活动的。</p>
<div class=""story""><p>【小故事】<br />
At dawn, the diurnal butterfly left its leaf. It danced above the river until sunset, then slept under the same leaf, ready for another bright day.<br />
黎明时分，昼行的蝴蝶离开叶片，在河面上飞舞直至日落，又在同一片叶子下安睡，等待下一个明亮的白天。</p></div>"
eusocial	"<p>eusocial<br />
英 /juːˈsəʊʃəl/   美 /juːˈsoʊʃəl/</p>
<p>一、一词多义<br />
1. (生物学) 真社会性的：指某些昆虫(如蚂蚁、蜜蜂、白蚁)具有高度组织的社会结构，分工明确、世代重叠、合作育幼。<br />
2. (引申用法) 极端集体主义的：形容人类群体高度协作、个体利益让位于集体利益。</p>
<p>二、分析词义<br />
“eusocial”=“真正(eu-) + 社会(social)”→“真正高度社会化的”。核心特征：<br />
- 世代重叠：父母与子女同巢共存。<br />
- 分工：繁殖者(女王/王)与非繁殖者(工/兵)。<br />
- 合作育幼：群体共同照顾幼虫。</p>
<p>三、例句<br />
1. 科研场景<br />
Ants are eusocial insects that maintain complex colonies with a single reproductive queen.<br />
蚂蚁是真社会性昆虫，它们维持着由单一繁殖蚁后统领的复杂群体。  </p>
<ol>
<li>
<p>科普写作<br />
Eusocial behavior allows bees to build hives that can survive for decades.<br />
真社会性行为使蜜蜂能建造可持续数十年的蜂巢。  </p>
</li>
<li>
<p>比喻用法<br />
Some sci-fi writers imagine future humans evolving into eusocial beings, sacrificing personal freedom for collective efficiency.<br />
一些科幻作家设想未来人类演化成极端集体主义的生物，为了集体效率牺牲个人自由。</p>
</li>
</ol>
<p>四、词根分析<br />
eu- (希腊语 εὖ) = good, true, well<br />
social (拉丁 socius) = companion, allied<br />
衍生词：<br />
euphoria 欣快<br />
eulogy 颂词<br />
euphemism 委婉语<br />
social, society, associate, sociable</p>
<p>五、词缀分析<br />
前缀 eu-：<br />
euphony 悦耳<br />
eugenics 优生学<br />
eupnea 正常呼吸  </p>
<p>后缀 -social：<br />
antisocial 反社会的<br />
asocial 不合群的<br />
prosocial 亲社会的</p>
<p>六、发展历史与文化背景<br />
“eusocial”由昆虫学家苏珊·巴特拉(Suzanne Batra)1960年代提出，后由E. O. Wilson推广。它改变了人们对“社会性”的理解，将人类中心视角扩展到昆虫世界。在欧美文化中，eusocial常被用来反思极端集体主义，警示个体自由的丧失。</p>
<p>七、单词变形<br />
形容词：eusocial 真社会性的<br />
名词：eusociality /ˌjuːsəʊʃiˈæləti/ 真社会性<br />
比较级：more eusocial<br />
最高级：most eusocial<br />
固定搭配：<br />
eusocial colony 真社会性群体<br />
eusocial organization 真社会性组织<br />
eusocial system 真社会性体系</p>
<p>八、记忆辅助<br />
谐音+画面：<br />
“优(eu)秀的社会(social)”→想象一只“优秀蚂蚁”戴着“社交徽章”，在超级有序的城市里工作，提醒自己“eusocial=超高级社会合作”。</p>
<p>九、小故事 (≤100词)<br />
In a quiet forest, a tiny ant named Eve guided her sisters. They formed lines, carried food, and fed the queen’s babies. No one worked for herself; all worked for the colony. Their eusocial world hummed like one heart beating.<br />
在寂静的森林里，一只名叫伊芙的小蚂蚁带领姐妹们。她们排成队，搬运食物，喂养蚁后的宝宝。没人为自己工作，一切为了群体。她们真社会性的世界像一颗共同跳动的心般嗡嗡作响。</p>"
gregarious	"<p>【音标】<br />
英 /ɡrɪˈɡeə.ri.əs/<br />
美 /ɡrɪˈɡer.i.əs/</p>
<p>【一词多义】<br />
1. 爱交际的，合群的（形容人）<br />
2. 群居的，成群的（形容动物）<br />
3. （植物）簇生的，丛生的</p>
<p>【分析词义】<br />
核心概念是“喜欢待在群体里”。对人来说，就是“外向、好相处”；对动物来说，就是“群居”；对植物来说，就是“成簇生长”。一句话：哪里热闹，哪里就有 gregarious 的存在。</p>
<p>【例句】<br />
1. Social scene: Mark is so gregarious that he never eats lunch alone.<br />
   马克非常爱交际，从不一个人吃午饭。<br />
2. Wildlife: Dolphins are gregarious mammals; they travel in pods.<br />
   海豚是群居哺乳动物，它们成群游动。<br />
3. Botany: The gregarious roses formed a bright red patch in the garden.<br />
   这些簇生的玫瑰在花园里形成了一片鲜红。</p>
<p>【词根分析】<br />
词根 greg- = flock, herd（群体）<br />
同源词：<br />
- congregation（集合，会众）<br />
- segregate（使分离）<br />
- aggregate（聚集，总数）<br />
- egregious（异乎寻常的，突出的）</p>
<p>【词缀分析】<br />
- -ious：形容词后缀，表示“充满……的”<br />
同类词：<br />
- gracious（亲切的）<br />
- spacious（宽敞的）<br />
- vivacious（活泼的）</p>
<p>【发展历史与文化背景】<br />
源自拉丁语 gregarius “属于群体的”，由 grex, gregis “群、羊群”演变而来。17 世纪进入英语，最初用于描述动物成群，后来扩展到形容人爱社交。在欧美文化中，gregarious 常带褒义，暗示“受欢迎、好相处”，与 introverted 形成对照。</p>
<p>【单词变形】<br />
形容词：gregarious（爱交际的；群居的）<br />
副词：gregariously（爱交际地；成群地）<br />
名词：gregariousness（合群性；群居习性）<br />
固定搭配：<br />
- gregarious personality 外向的性格<br />
- gregarious bird species 群居鸟类<br />
- live gregariously 群居生活</p>
<p>【记忆辅助】<br />
把 gre- 想成 “group”，-garious 谐音 “挤啊”，一群人“挤在一起”就是 gregarious。想象一只羊（gre-gre）总往羊群里挤，不愿独处。</p>
<div class=""story""><p>【小故事】<br />
Greg the goat loved company. Every sunrise, he trotted to the hill where all goats gathered. They played, grazed, and laughed together. Greg never stood alone—he was the most gregarious goat in the valley.  </p>
<p>小山羊格雷格喜欢热闹。每天日出，他就跑到山羊聚集的山坡。大家一起玩耍、吃草、欢笑。格雷格从不独处——他是山谷里最合群的小山羊。</p></div>"
microbe	"<p>【音标】<br />
英 /ˈmaɪ.krəʊb/<br />
美 /ˈmaɪ.kroʊb/</p>
<p>【一词多义】<br />
1. 微生物；细菌；病菌（泛指肉眼看不见的微小生物，包括细菌、真菌、原生动物、病毒等）<br />
2. （口语）“小虫子”（泛指任何肉眼难辨的小生物，带轻微贬义）</p>
<p>【分析词义】<br />
microbe 的核心概念是“极小的生命体”。在科学语境里，它强调“单细胞或亚细胞级”的生命；在日常语境里，它常被用来指“让人生病的细菌”，带一点负面色彩。</p>
<p>【例句】<br />
1. 医疗场景：Doctors wear masks to avoid inhaling harmful microbes.<br />
   医生戴口罩以防吸入有害微生物。  </p>
<ol>
<li>
<p>科研场景：The lab studies soil microbes that help plants absorb nutrients.<br />
   该实验室研究能帮助植物吸收养分的土壤微生物。  </p>
</li>
<li>
<p>日常场景：Don’t forget to wash your hands—there could be millions of microbes on that doorknob!<br />
   别忘了洗手——门把手上可能有上百万个细菌！</p>
</li>
</ol>
<p>【词根分析】<br />
micro-（希腊语 mikros = 小）<br />
-bio/-be（希腊语 bios = 生命）<br />
衍生词：microbiology（微生物学）、microbiome（微生物组）、microbial（微生物的）</p>
<p>【词缀分析】<br />
前缀 micro-：microscope（显微镜）、microchip（微芯片）、microclimate（小气候）<br />
后缀 -be 为变体：无大量同缀词，但同根词见上。</p>
<p>【发展历史与文化背景】<br />
microbe 由法国化学家 Charles Sedillot 于 1878 年首创，由 micro- “微小”＋-be（bios 的截短）构成，用来取代当时冗长的 “microscopic organism”。19 世纪末，巴斯德与科赫的细菌学革命让 microbe 成为“疾病元凶”的代名词，也催生了现代消毒观念。今天，microbe 在欧美媒体中仍常与“防疫”“抗生素”等话题挂钩。</p>
<p>【单词变形】<br />
名词：microbe（单数）/ microbes（复数）<br />
形容词：microbial（微生物的）/ microbic（较少用）<br />
副词：microbially（以微生物方式）<br />
固定搭配：<br />
- beneficial microbes 有益菌<br />
- harmful microbes 有害菌<br />
- microbe-rich soil 富含微生物的土壤</p>
<p>【记忆辅助】<br />
把 microbe 拆成 micro（微信的“微”）＋ be（“生命”）。想象“微信里的小生命”——肉眼看不见，却无处不在。</p>
<div class=""story""><p>【小故事】<br />
In a drop of pond water, Lily saw tiny shapes dance under her toy microscope. “Hello, microbes!” she whispered. They twirled like living stars, too small for her fingers, yet strong enough to turn mud into life.<br />
在一滴池塘水里，莉莉用玩具显微镜看到微小身影在跳舞。“你好，微生物！”她轻声说。它们像活着的星星般旋转，小得抓不住，却能把泥巴变成生命。</p></div>"
fungus	"<h3>音标</h3>
<ul>
<li>英音 /ˈfʌŋɡəs/  </li>
<li>美音 /ˈfʌŋɡəs/  </li>
</ul>
<hr />
<h3>一词多义</h3>
<ol>
<li>真菌（生物学意义上的蘑菇、霉菌、酵母等）  </li>
<li>突然快速生长的事物（比喻用法，如“a fungus of rumors”谣言疯长）  </li>
</ol>
<hr />
<h3>分析词义</h3>
<p>“fungus” 指一大类没有叶绿素、靠分解有机物获取营养的生物，包括蘑菇、霉菌、酵母。它们既不是植物也不是动物，自成“真菌界”。比喻用法强调“像霉菌一样迅速蔓延”。</p>
<hr />
<h3>列举例句</h3>
<ol>
<li>
<p>生物学场景：<br />
   The scientist identified the green growth on the bread as a common fungus called Penicillium.<br />
   科学家认出面包上的绿色生长物是一种叫做青霉的常见真菌。  </p>
</li>
<li>
<p>医学场景：<br />
   Athlete’s foot is caused by a fungus that thrives in warm, damp shoes.<br />
   脚气是由一种在温暖潮湿的鞋里滋生的真菌引起的。  </p>
</li>
<li>
<p>比喻场景：<br />
   In the abandoned house, rumors spread like a fungus among the teenagers.<br />
   在那栋废弃的房子里，谣言像霉菌一样在青少年之间迅速蔓延。  </p>
</li>
</ol>
<hr />
<h3>词根分析</h3>
<p>词根：fung-（拉丁语 fungus，意为“蘑菇、真菌”）<br />
衍生词：<br />
- fungal /ˈfʌŋɡl/  adj. 真菌的<br />
- fungicide /ˈfʌndʒɪsaɪd/ n. 杀真菌剂<br />
- fungiform /ˈfʌndʒɪfɔːm/ adj. 蘑菇状的  </p>
<hr />
<h3>词缀分析</h3>
<p>后缀：-us（拉丁语阳性单数名词结尾，英语直接借用）<br />
同类后缀词：<br />
- cactus /ˈkæktəs/ 仙人掌<br />
- nucleus /ˈnjuːkliəs/ 原子核  </p>
<hr />
<h3>发展历史和文化背景</h3>
<p>“fungus” 源自拉丁语 fungus（蘑菇）。16 世纪进入英语，最初仅指蘑菇；随着显微镜的发展，科学家将所有类似蘑菇的微生物归入真菌界。西方文化中，蘑菇常与神秘、童话、甚至危险相连（如毒蘑菇、精灵伞）。现代英语里，fungus 的比喻义“迅速扩散”常带负面色彩。</p>
<hr />
<h3>单词变形</h3>
<ul>
<li>单数：fungus /ˈfʌŋɡəs/ 真菌  </li>
<li>复数：fungi /ˈfʌŋɡaɪ/ 或 funguses（较少用）  </li>
<li>形容词：fungal /ˈfʌŋɡl/ 真菌的  </li>
<li>派生名词：fungicide 杀真菌剂；mycology 真菌学  </li>
<li>固定搭配：  </li>
<li>fungus infection 真菌感染  </li>
<li>edible fungus 食用菌  </li>
<li>fungus growth 真菌生长  </li>
</ul>
<hr />
<h3>记忆辅助</h3>
<p>谐音+画面：把“fungus”想成“房搁湿”——房子潮湿就会“长出真菌”。<br />
拆分联想：fun（有趣）+ gus（“菇丝”谐音）→ 有趣的菇丝就是真菌。</p>
<hr />
<h3>小故事（≤100词）</h3>
<p>英文：<br />
In a dark forest, tiny lights blinked. They were not stars, but glowing fungus on old logs. Mia touched one; it felt soft and cool. Suddenly, the fungus puffed silver spores into the air, swirling like fairy dust. She laughed, and the forest laughed with her.</p>
<p>中文：<br />
幽暗森林里，微光闪烁。那不是星星，而是老木头上发光的小真菌。米娅轻轻触碰，柔软冰凉。忽然，真菌喷出银色孢子，像仙尘旋舞。她笑了，整个森林也陪着她笑。</p>"
ferment	"<p>【音标】<br />
英 /fəˈment/<br />
美 /fɚˈment/</p>
<p>【一词多义】<br />
1. v. 发酵（微生物作用产生酒精、气体等）<br />
2. v. 激起，煽动（情绪、动乱等）<br />
3. n. 发酵剂；酵母<br />
4. n. 骚动；动荡不安的状态  </p>
<p>【分析词义】<br />
“ferment”的核心概念是“内部产生剧烈变化”。<br />
- 在食品科学里，指微生物让物质“起泡、变味”，即“发酵”。<br />
- 在社会语境里，把“发酵”比喻成“情绪或局势酝酿并爆发”，于是引申为“煽动、骚动”。  </p>
<p>【列举例句】<br />
1. The grapes are left to ferment for two weeks to make wine.<br />
   葡萄被静置两周以发酵成酒。<br />
2. His fiery speech fermented unrest among the workers.<br />
   他激昂的演讲在工人中煽动了不安情绪。<br />
3. The whole city was in a ferment after the sudden tax hike.<br />
   突如其来的加税让整个城市陷入骚动。  </p>
<p>【词根分析】<br />
词根：fer- = 沸腾、携带、产生<br />
- ferment（发酵；激起）<br />
- fervent（炽热的；热情的）<br />
- fertile（肥沃的；多产的）<br />
- confer（带来→授予、协商）  </p>
<p>【词缀分析】<br />
前缀：无<br />
后缀：-ment（名词/动词后缀，表示“结果、过程”）<br />
同缀词：<br />
- movement（运动）<br />
- development（发展）<br />
- agreement（协议）  </p>
<p>【发展历史与文化背景】<br />
ferment 源自拉丁语 fermentum（酵母、酵素），经古法语 ferment 进入中古英语。14 世纪时，英语里先指“酵母”；16 世纪开始比喻“社会动荡”，因为人们发现社会情绪的“酝酿”与面团“膨胀”过程相似。工业革命时期，该词常被报纸用来描写工人运动，带“危险、不可控”的文化色彩。  </p>
<p>【单词变形】<br />
动词：ferment（第三人称单数 ferments；现在分词 fermenting；过去式/过去分词 fermented）<br />
名词：ferment（不可数，表“发酵”或“骚动”）；复数 ferments（指多种发酵剂或多次骚动）<br />
形容词：fermentable（可发酵的）<br />
副词：—（无常用副词形式）<br />
固定搭配：<br />
- ferment trouble 煽动事端<br />
- in a ferment 处于骚动中<br />
- ferment of ideas 思想的酝酿  </p>
<p>【记忆辅助】<br />
谐音法：把 ferment 想成“发馒头”——“发”音似“fer”，馒头要“发酵”。<br />
画面法：想象一个“沸腾的大锅”，锅里既在“发酵”面包，也在“发酵”人们的愤怒情绪。  </p>
<div class=""story""><p>【小故事】<br />
In a quiet village, old Maria poured honey into a jar of apples. “Let it ferment,” she smiled. Days later, sweet cider bubbled. But news of rising taxes also fermented. Soon, the square was loud with voices, and the same jar passed from hand to hand, calming hearts with its gentle fizz.<br />
在一个宁静的小村庄，老玛丽亚把蜂蜜倒进一罐苹果里。“让它发酵吧，”她微笑道。几天后，甜苹果酒冒着泡。然而，加税的消息也在“发酵”。很快，广场人声鼎沸，同一只罐子被传来传去，用轻柔的气泡安抚人心。</p></div>"
